id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
20;Yehia;Rock;-15492.0;-140.0;-2948.0;-4496.0;4849.0;823.0;2065
1;Yehia;Rock;-6808.0;2104.0;-7612.0;-4480.0;2534.0;7001.0;2892
2;Yehia;Rock;-10300.0;2480.0;-14888.0;-4448.0;300.0;3168.0;2994
3;Yehia;Rock;-1880.0;5368.0;-5276.0;-4496.0;-4235.0;9564.0;3098
4;Yehia;Rock;-11072.0;6460.0;-16608.0;-4480.0;-10160.0;14040.0;3201
5;Yehia;Rock;-6948.0;6692.0;-18384.0;-4512.0;-119.0;7108.0;3305
6;Yehia;Rock;-3652.0;8924.0;-19772.0;-4480.0;4340.0;5317.0;3408
7;Yehia;Rock;-2280.0;11652.0;-25160.0;-4480.0;17173.0;3513.0;3511
8;Yehia;Rock;548.0;11128.0;-24484.0;-4448.0;28355.0;3110.0;3615
9;Yehia;Rock;6812.0;8716.0;-16712.0;-4464.0;32767.0;-3608.0;3717
10;Yehia;Rock;7352.0;1160.0;-5624.0;-4528.0;26636.0;3126.0;3821
11;Yehia;Rock;5748.0;1804.0;6200.0;-4480.0;13756.0;8182.0;3924
12;Yehia;Rock;-9268.0;4700.0;2792.0;-4448.0;-3873.0;210.0;4027
13;Yehia;Rock;-32768.0;6372.0;-4224.0;-4496.0;-18567.0;-4821.0;4131
14;Yehia;Rock;-32768.0;12784.0;-1920.0;-4496.0;-31820.0;-10008.0;4233
15;Yehia;Rock;-21096.0;9228.0;-20340.0;-4480.0;-13208.0;-6214.0;4337
16;Yehia;Rock;-10752.0;6952.0;-6572.0;-4464.0;1363.0;101.0;4440
