id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Rock;-1876.0;476.0;18368.0;-4416.0;2249.0;120.0;0
1;Assem;Rock;-520.0;-68.0;16432.0;-4448.0;2578.0;-75.0;104
2;Assem;Rock;-756.0;92.0;17784.0;-4432.0;2389.0;130.0;206
3;Assem;Rock;-820.0;140.0;17488.0;-4416.0;1901.0;271.0;309
4;Assem;Rock;2504.0;456.0;17448.0;-4416.0;3972.0;421.0;413
5;Assem;Rock;7512.0;3220.0;32767.0;-4432.0;-2748.0;5831.0;515
6;Assem;Rock;-6504.0;2932.0;24492.0;-4448.0;-23967.0;17424.0;619
7;Assem;Rock;-16776.0;-3712.0;4604.0;-4448.0;-21350.0;20681.0;722
8;Assem;Rock;144.0;-7692.0;1092.0;-4448.0;-5572.0;13916.0;826
9;Assem;Rock;432.0;-9984.0;-6968.0;-4448.0;16421.0;8000.0;929
10;Assem;Rock;7600.0;-4640.0;6448.0;-4448.0;28941.0;3841.0;1031
11;Assem;Rock;18200.0;7488.0;25212.0;-4448.0;32767.0;-14617.0;1135
12;Assem;Rock;4872.0;4856.0;27896.0;-4432.0;15362.0;-5215.0;1238
13;Assem;Rock;2828.0;4192.0;28716.0;-4416.0;4667.0;-3457.0;1342
14;Assem;Rock;872.0;1376.0;18780.0;-4464.0;1408.0;806.0;1445
15;Assem;Rock;4520.0;824.0;17312.0;-4432.0;2613.0;792.0;1547
