id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Rock;668.0;240.0;17444.0;-5008.0;2946.0;564.0;0
1;Mohammad;Rock;1200.0;340.0;17380.0;-4992.0;2501.0;706.0;102
2;Mohammad;Rock;72.0;-180.0;17680.0;-5024.0;3405.0;1050.0;206
3;Mohammad;Rock;7064.0;1748.0;24148.0;-4992.0;671.0;10378.0;309
4;Mohammad;Rock;-4972.0;7096.0;30348.0;-4992.0;-18087.0;19924.0;411
5;Mohammad;Rock;-23132.0;404.0;11172.0;-4992.0;-30803.0;22431.0;515
6;Mohammad;Rock;-4488.0;-1624.0;2588.0;-4976.0;-17319.0;27616.0;618
7;Mohammad;Rock;4764.0;-6260.0;-12208.0;-4976.0;5465.0;4745.0;722
8;Mohammad;Rock;9552.0;-6608.0;-312.0;-4992.0;25317.0;2154.0;824
9;Mohammad;Rock;12112.0;-4404.0;14512.0;-5024.0;25304.0;5925.0;928
10;Mohammad;Rock;7576.0;-3800.0;17648.0;-4992.0;21236.0;3470.0;1031
11;Mohammad;Rock;7624.0;-916.0;17480.0;-4992.0;21714.0;3581.0;1133
12;Mohammad;Rock;5236.0;4408.0;19272.0;-5024.0;22624.0;4675.0;1237
13;Mohammad;Rock;5936.0;12112.0;23376.0;-4992.0;15081.0;4261.0;1340
14;Mohammad;Rock;-10672.0;8104.0;26732.0;-4992.0;-966.0;6404.0;1444
15;Mohammad;Rock;-2084.0;1140.0;14136.0;-4992.0;-10293.0;7679.0;1546
16;Mohammad;Rock;-3080.0;-1008.0;12132.0;-4992.0;1852.0;1587.0;1649
