id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Mohammad;Rock;856.0;964.0;16756.0;-4992.0;3468.0;407.0;0
1;Mohammad;Rock;-276.0;944.0;17340.0;-5008.0;2301.0;970.0;103
2;Mohammad;Rock;6808.0;1480.0;19756.0;-4992.0;1318.0;13966.0;206
3;Mohammad;Rock;-5212.0;8932.0;32767.0;-4960.0;-18296.0;16889.0;309
4;Mohammad;Rock;-12960.0;644.0;12320.0;-4976.0;-28756.0;24083.0;412
5;Mohammad;Rock;-12276.0;-1544.0;2112.0;-5024.0;-21314.0;21041.0;516
6;Mohammad;Rock;-4080.0;-6732.0;-11464.0;-4992.0;3279.0;2620.0;618
7;Mohammad;Rock;4804.0;-7420.0;-2460.0;-4976.0;18728.0;6022.0;722
8;Mohammad;Rock;-2544.0;-3004.0;2700.0;-4976.0;32767.0;8469.0;825
9;Mohammad;Rock;15672.0;3852.0;20852.0;-5008.0;32767.0;5106.0;929
10;Mohammad;Rock;9088.0;7200.0;18288.0;-4992.0;25591.0;7372.0;1031
11;Mohammad;Rock;6760.0;9816.0;24640.0;-4992.0;16291.0;7805.0;1134
12;Mohammad;Rock;3344.0;11488.0;23200.0;-4992.0;5638.0;7241.0;1238
13;Mohammad;Rock;48.0;10316.0;17576.0;-4992.0;3453.0;4425.0;1340
14;Mohammad;Rock;-10696.0;3988.0;22836.0;-4992.0;-6134.0;6210.0;1444
15;Mohammad;Rock;-2400.0;128.0;13092.0;-4992.0;-7597.0;4329.0;1547
