id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Rock;3972.0;316.0;17880.0;-4416.0;2165.0;211.0;0
1;Assem;Rock;3544.0;176.0;17596.0;-4416.0;2061.0;361.0;104
2;Assem;Rock;4744.0;660.0;17824.0;-4400.0;2283.0;305.0;207
3;Assem;Rock;3568.0;340.0;16624.0;-4416.0;2421.0;559.0;310
4;Assem;Rock;5460.0;776.0;16836.0;-4432.0;2607.0;-243.0;413
5;Assem;Rock;8680.0;1128.0;19740.0;-4416.0;2643.0;-752.0;516
6;Assem;Rock;2200.0;704.0;15684.0;-4400.0;-7369.0;5981.0;620
7;Assem;Rock;-2380.0;-1764.0;25848.0;-4448.0;-14074.0;14923.0;722
8;Assem;Rock;-8404.0;-5596.0;15960.0;-4400.0;-18492.0;29439.0;826
9;Assem;Rock;-8132.0;-9212.0;8660.0;-4400.0;-11067.0;24158.0;929
10;Assem;Rock;-3160.0;-12464.0;-1508.0;-4416.0;-3769.0;14144.0;1033
11;Assem;Rock;-5188.0;-13096.0;3116.0;-4448.0;8263.0;3047.0;1136
12;Assem;Rock;-184.0;-12600.0;3904.0;-4432.0;14216.0;1850.0;1238
13;Assem;Rock;616.0;-9928.0;12416.0;-4432.0;20366.0;-2489.0;1342
14;Assem;Rock;4604.0;-6824.0;11980.0;-4416.0;22872.0;-5781.0;1445
15;Assem;Rock;6460.0;-3376.0;15960.0;-4432.0;20897.0;-7079.0;1549
16;Assem;Rock;4648.0;-32.0;18240.0;-4432.0;19503.0;-8156.0;1651
17;Assem;Rock;2292.0;928.0;23420.0;-4448.0;11968.0;-4377.0;1754
18;Assem;Rock;7976.0;932.0;20252.0;-4432.0;7228.0;-3961.0;1858
19;Assem;Rock;5044.0;1208.0;18832.0;-4432.0;4036.0;-4142.0;1961
20;Assem;Rock;3476.0;784.0;19172.0;-4416.0;3343.0;-607.0;2065
21;Assem;Rock;6060.0;1296.0;16896.0;-4416.0;1613.0;216.0;2167
