id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Scissors;-2460.0;6632.0;-13712.0;-4480.0;1653.0;735.0;0
1;Yehia;Scissors;-1712.0;6272.0;-15104.0;-4480.0;3904.0;6.0;103
2;Yehia;Scissors;-2644.0;7100.0;-12104.0;-4464.0;3654.0;38.0;206
3;Yehia;Scissors;1080.0;6280.0;-22612.0;-4512.0;5193.0;730.0;309
4;Yehia;Scissors;-1104.0;5724.0;-22164.0;-4448.0;8629.0;2200.0;412
5;Yehia;Scissors;-1528.0;5612.0;-21912.0;-4480.0;12616.0;4093.0;516
6;Yehia;Scissors;-3544.0;4548.0;-17252.0;-4480.0;18231.0;5228.0;619
7;Yehia;Scissors;-3232.0;780.0;-12416.0;-4480.0;15671.0;4937.0;722
8;Yehia;Scissors;1080.0;-1556.0;-4648.0;-4480.0;12148.0;3549.0;826
9;Yehia;Scissors;-1452.0;-4368.0;-11904.0;-4496.0;646.0;1216.0;928
10;Yehia;Scissors;1052.0;-5212.0;-13792.0;-4496.0;1542.0;-768.0;1032
11;Yehia;Scissors;1048.0;-5184.0;-17928.0;-4496.0;237.0;-864.0;1135
12;Yehia;Scissors;832.0;-4408.0;-14252.0;-4512.0;2022.0;-701.0;1239
13;Yehia;Scissors;1484.0;-4324.0;-15000.0;-4480.0;1671.0;480.0;1342
