id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Scissors;-3704.0;8740.0;-12540.0;-4544.0;-550.0;-501.0;0
1;Yehia;Scissors;-2796.0;9352.0;-12276.0;-4496.0;2045.0;-1356.0;103
2;Yehia;Scissors;-4812.0;10272.0;-13992.0;-4496.0;-5926.0;2566.0;207
3;Yehia;Scissors;-3348.0;11420.0;-14636.0;-4480.0;-766.0;-707.0;310
4;Yehia;Scissors;3028.0;11384.0;-24308.0;-4480.0;9405.0;4432.0;414
5;Yehia;Scissors;-1840.0;15836.0;-29556.0;-4512.0;31913.0;9370.0;516
6;Yehia;Scissors;-3936.0;15044.0;-7104.0;-4512.0;32767.0;2046.0;619
7;Yehia;Scissors;-1688.0;-512.0;12292.0;-4512.0;14441.0;-846.0;723
8;Yehia;Scissors;1508.0;-6452.0;-4896.0;-4496.0;-1392.0;-1830.0;826
9;Yehia;Scissors;1768.0;-7628.0;-16404.0;-4512.0;-1827.0;-217.0;930
10;Yehia;Scissors;-676.0;-7200.0;-16860.0;-4496.0;1867.0;-368.0;1033
11;Yehia;Scissors;-1004.0;-6252.0;-13272.0;-4496.0;3195.0;-1273.0;1136
12;Yehia;Scissors;392.0;-6288.0;-15096.0;-4480.0;2308.0;-211.0;1239
