id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Scissors;-2472.0;6012.0;-14316.0;-4496.0;2124.0;132.0;0
1;Yehia;Scissors;-2996.0;6280.0;-13408.0;-4512.0;1543.0;48.0;103
2;Yehia;Scissors;-2100.0;6104.0;-15032.0;-4528.0;1413.0;-374.0;206
3;Yehia;Scissors;-2340.0;7052.0;-18704.0;-4512.0;1844.0;919.0;309
4;Yehia;Scissors;36.0;7512.0;-23548.0;-4512.0;8689.0;2374.0;413
5;Yehia;Scissors;-1256.0;6380.0;-26080.0;-4496.0;17454.0;4069.0;516
6;Yehia;Scissors;-4624.0;4908.0;-22920.0;-4560.0;24085.0;4578.0;620
7;Yehia;Scissors;-3252.0;3292.0;-7124.0;-4512.0;27637.0;4039.0;723
8;Yehia;Scissors;224.0;-3528.0;-1280.0;-4512.0;13051.0;6689.0;825
9;Yehia;Scissors;1540.0;-7652.0;-9440.0;-4528.0;4063.0;1147.0;929
10;Yehia;Scissors;1100.0;-9132.0;-7912.0;-4528.0;1048.0;429.0;1032
11;Yehia;Scissors;1292.0;-9584.0;-11940.0;-4512.0;409.0;515.0;1136
