id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Scissors;-3016.0;7684.0;-13128.0;-4496.0;2601.0;-25.0;0
1;Yehia;Scissors;-2708.0;7684.0;-13140.0;-4480.0;2521.0;478.0;103
2;Yehia;Scissors;-2840.0;7820.0;-12992.0;-4528.0;1294.0;-270.0;206
3;Yehia;Scissors;-556.0;9172.0;-16296.0;-4512.0;2522.0;-1745.0;310
4;Yehia;Scissors;-3340.0;9660.0;-18656.0;-4496.0;1012.0;-2311.0;412
5;Yehia;Scissors;-7432.0;9192.0;-19496.0;-4496.0;5634.0;1244.0;516
6;Yehia;Scissors;-1052.0;8764.0;-32224.0;-4496.0;24459.0;4973.0;619
7;Yehia;Scissors;-2620.0;18252.0;-4996.0;-4512.0;32767.0;3728.0;723
8;Yehia;Scissors;-2152.0;-2472.0;3424.0;-4512.0;11280.0;1861.0;826
9;Yehia;Scissors;-1068.0;-7288.0;-8976.0;-4512.0;192.0;-380.0;929
10;Yehia;Scissors;-1316.0;-7644.0;-14020.0;-4496.0;1801.0;304.0;1032
11;Yehia;Scissors;-1084.0;-6760.0;-12980.0;-4480.0;874.0;524.0;1135
12;Yehia;Scissors;-1024.0;-6660.0;-12504.0;-4512.0;1677.0;-107.0;1239
13;Yehia;Scissors;-1144.0;-6460.0;-13436.0;-4480.0;1695.0;-220.0;1342
14;Yehia;Scissors;-764.0;-6528.0;-15876.0;-4512.0;2253.0;-585.0;1445
