id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Scissors;-2700.0;6320.0;-13924.0;-4512.0;2731.0;-305.0;0
1;Yehia;Scissors;-2168.0;6368.0;-13876.0;-4528.0;3005.0;-290.0;104
2;Yehia;Scissors;-2820.0;6108.0;-13976.0;-4512.0;2405.0;168.0;207
3;Yehia;Scissors;-1764.0;6540.0;-14220.0;-4480.0;2405.0;429.0;311
4;Yehia;Scissors;-2120.0;6320.0;-13484.0;-4528.0;1202.0;594.0;413
5;Yehia;Scissors;-1872.0;6316.0;-19104.0;-4512.0;2004.0;915.0;517
6;Yehia;Scissors;-4572.0;6260.0;-9920.0;-4512.0;6157.0;248.0;620
7;Yehia;Scissors;-1320.0;5740.0;-16116.0;-4496.0;3020.0;-892.0;723
8;Yehia;Scissors;156.0;5628.0;-22332.0;-4512.0;7881.0;225.0;827
9;Yehia;Scissors;-1580.0;5200.0;-17768.0;-4480.0;9846.0;2369.0;929
10;Yehia;Scissors;-4588.0;5192.0;-5652.0;-4528.0;13775.0;1798.0;1033
11;Yehia;Scissors;-112.0;1224.0;-14244.0;-4528.0;5399.0;900.0;1136
12;Yehia;Scissors;-752.0;92.0;-25128.0;-4496.0;4069.0;1763.0;1239
13;Yehia;Scissors;2248.0;2844.0;-28260.0;-4512.0;27612.0;6217.0;1343
14;Yehia;Scissors;-5180.0;272.0;-7780.0;-4480.0;28101.0;3115.0;1445
15;Yehia;Scissors;-1120.0;-5100.0;11872.0;-4480.0;6127.0;1414.0;1549
16;Yehia;Scissors;1184.0;-9004.0;-4708.0;-4512.0;-1790.0;-595.0;1652
17;Yehia;Scissors;200.0;-9380.0;-9052.0;-4496.0;-4727.0;-2495.0;1756
18;Yehia;Scissors;1164.0;-10112.0;-15892.0;-4496.0;164.0;-1851.0;1859
19;Yehia;Scissors;-580.0;-8996.0;-15860.0;-4528.0;-352.0;-17.0;1962
