id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Scissors;-2476.0;7008.0;-13596.0;-4496.0;2449.0;270.0;0
1;Yehia;Scissors;-2288.0;6288.0;-13956.0;-4480.0;1411.0;1118.0;103
2;Yehia;Scissors;-2096.0;7820.0;-15912.0;-4528.0;2058.0;-605.0;206
3;Yehia;Scissors;-1632.0;7300.0;-24848.0;-4496.0;5517.0;-2676.0;310
4;Yehia;Scissors;-2120.0;7744.0;-24092.0;-4512.0;14339.0;1055.0;412
5;Yehia;Scissors;-5788.0;7212.0;-20364.0;-4512.0;21536.0;4755.0;516
6;Yehia;Scissors;-3568.0;7500.0;-25088.0;-4480.0;32767.0;2120.0;619
7;Yehia;Scissors;1460.0;-1356.0;6448.0;-4512.0;10276.0;3162.0;723
8;Yehia;Scissors;2096.0;-6656.0;-5972.0;-4496.0;-1465.0;-4577.0;826
9;Yehia;Scissors;100.0;-7784.0;-16320.0;-4512.0;-2825.0;-1550.0;929
10;Yehia;Scissors;-232.0;-6788.0;-16044.0;-4480.0;-528.0;-683.0;1032
11;Yehia;Scissors;196.0;-6368.0;-14232.0;-4480.0;1199.0;-1142.0;1135
12;Yehia;Scissors;-288.0;-5920.0;-14076.0;-4496.0;1756.0;-34.0;1239
13;Yehia;Scissors;-172.0;-5756.0;-15164.0;-4480.0;2490.0;-15.0;1342
