id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;2268.0;1772.0;17280.0;-4400.0;2523.0;-66.0;0
1;Assem;Scissors;2524.0;1508.0;17756.0;-4416.0;2348.0;84.0;103
2;Assem;Scissors;1736.0;1688.0;17524.0;-4384.0;2579.0;147.0;205
3;Assem;Scissors;2040.0;2056.0;17756.0;-4384.0;2769.0;95.0;309
4;Assem;Scissors;1836.0;2488.0;20172.0;-4400.0;3469.0;-1977.0;412
5;Assem;Scissors;5460.0;2424.0;20800.0;-4432.0;3227.0;-4546.0;516
6;Assem;Scissors;2428.0;2476.0;21324.0;-4432.0;1003.0;-1760.0;619
7;Assem;Scissors;2828.0;560.0;17732.0;-4432.0;-1679.0;-1255.0;722
8;Assem;Scissors;2876.0;-584.0;11992.0;-4400.0;-3372.0;-1300.0;825
9;Assem;Scissors;6452.0;-40.0;10264.0;-4432.0;-1748.0;-136.0;928
10;Assem;Scissors;1636.0;-2148.0;13276.0;-4416.0;822.0;289.0;1032
11;Assem;Scissors;4932.0;-1368.0;14808.0;-4448.0;2964.0;536.0;1135
12;Assem;Scissors;4600.0;-1492.0;16676.0;-4432.0;2667.0;141.0;1238
13;Assem;Scissors;5168.0;-1624.0;17668.0;-4400.0;2541.0;690.0;1341
