id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;344.0;2424.0;17024.0;-4416.0;2391.0;2752.0;0
1;Assem;Scissors;-312.0;2288.0;16216.0;-4432.0;4292.0;1756.0;103
2;Assem;Scissors;-196.0;2644.0;18580.0;-4416.0;2213.0;1968.0;207
3;Assem;Scissors;856.0;3188.0;21364.0;-4416.0;1563.0;3878.0;310
4;Assem;Scissors;-636.0;2320.0;22988.0;-4432.0;-1344.0;12034.0;413
5;Assem;Scissors;-10948.0;2080.0;18472.0;-4432.0;2645.0;20304.0;516
6;Assem;Scissors;-13960.0;536.0;15040.0;-4416.0;-6131.0;25628.0;620
7;Assem;Scissors;-11072.0;-696.0;10720.0;-4448.0;-467.0;16251.0;723
8;Assem;Scissors;-14684.0;-1488.0;6332.0;-4448.0;-964.0;13733.0;826
9;Assem;Scissors;-17344.0;-1756.0;5692.0;-4416.0;-563.0;-177.0;930
10;Assem;Scissors;-12480.0;-2540.0;3220.0;-4400.0;3221.0;-1446.0;1032
11;Assem;Scissors;-12516.0;-4204.0;4772.0;-4464.0;2986.0;657.0;1136
12;Assem;Scissors;-11936.0;-5104.0;4644.0;-4400.0;1621.0;863.0;1239
13;Assem;Scissors;-14828.0;-5220.0;5360.0;-4416.0;1548.0;379.0;1342
