id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;296.0;2496.0;17076.0;-4400.0;2586.0;963.0;0
1;Assem;Scissors;-72.0;2704.0;18304.0;-4400.0;2674.0;1039.0;103
2;Assem;Scissors;-2804.0;2656.0;18556.0;-4384.0;1888.0;950.0;207
3;Assem;Scissors;6828.0;2140.0;26748.0;-4416.0;598.0;3644.0;310
4;Assem;Scissors;-3892.0;1192.0;18028.0;-4400.0;-3547.0;16975.0;413
5;Assem;Scissors;3740.0;940.0;16872.0;-4400.0;1339.0;25621.0;516
6;Assem;Scissors;-14228.0;1184.0;19872.0;-4432.0;423.0;6469.0;619
7;Assem;Scissors;-4332.0;732.0;17540.0;-4384.0;59.0;8092.0;723
8;Assem;Scissors;-12728.0;-768.0;9092.0;-4416.0;-2751.0;8616.0;826
9;Assem;Scissors;-12032.0;-1688.0;9424.0;-4400.0;-2528.0;2450.0;930
10;Assem;Scissors;-10524.0;-3116.0;11152.0;-4416.0;610.0;5327.0;1032
11;Assem;Scissors;-10656.0;-3772.0;8096.0;-4384.0;2179.0;2337.0;1135
12;Assem;Scissors;-10732.0;-4136.0;7748.0;-4384.0;1382.0;1340.0;1239
13;Assem;Scissors;-13344.0;-4824.0;6692.0;-4384.0;2384.0;690.0;1342
14;Assem;Scissors;-13972.0;-4360.0;8692.0;-4400.0;2870.0;709.0;1446
15;Assem;Scissors;-14532.0;-4176.0;8868.0;-4448.0;2507.0;431.0;1549
