id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;-2064.0;3180.0;16860.0;-4448.0;1909.0;41.0;0
1;Assem;Scissors;-1472.0;2864.0;16164.0;-4432.0;2313.0;-199.0;103
2;Assem;Scissors;60.0;3300.0;18056.0;-4416.0;2266.0;84.0;206
3;Assem;Scissors;-212.0;3244.0;19932.0;-4432.0;2284.0;460.0;309
4;Assem;Scissors;-608.0;3284.0;21584.0;-4416.0;468.0;4283.0;413
5;Assem;Scissors;-4032.0;2452.0;20484.0;-4448.0;-2837.0;15799.0;515
6;Assem;Scissors;-5076.0;1636.0;21684.0;-4384.0;-1286.0;13225.0;619
7;Assem;Scissors;-8436.0;1076.0;16344.0;-4416.0;-2783.0;8271.0;722
8;Assem;Scissors;-8144.0;1152.0;14784.0;-4400.0;-3457.0;18557.0;826
9;Assem;Scissors;-8304.0;-2936.0;6268.0;-4416.0;-998.0;11491.0;929
10;Assem;Scissors;-10944.0;-4520.0;7684.0;-4432.0;1724.0;10681.0;1032
11;Assem;Scissors;-10340.0;-3664.0;7212.0;-4400.0;3685.0;8284.0;1135
12;Assem;Scissors;-14016.0;-3548.0;2152.0;-4400.0;2257.0;5634.0;1238
13;Assem;Scissors;-13916.0;-3816.0;3816.0;-4432.0;2608.0;3407.0;1342
14;Assem;Scissors;-15272.0;-4248.0;4076.0;-4400.0;2694.0;1567.0;1445
15;Assem;Scissors;-18072.0;-4160.0;3700.0;-4384.0;2158.0;292.0;1549
16;Assem;Scissors;-16492.0;-4120.0;4380.0;-4416.0;3427.0;1116.0;1652
