id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Scissors;-3516.0;-292.0;-14516.0;-4480.0;358.0;1910.0;0
1;Yehia;Scissors;-780.0;412.0;-17588.0;-4496.0;1116.0;647.0;103
2;Yehia;Scissors;-72.0;916.0;-14400.0;-4480.0;2175.0;-117.0;206
3;Yehia;Scissors;-1024.0;1636.0;-15204.0;-4528.0;-1481.0;314.0;310
4;Yehia;Scissors;-624.0;2092.0;-14156.0;-4512.0;-1045.0;339.0;413
5;Yehia;Scissors;-1524.0;3552.0;-13484.0;-4544.0;-2639.0;730.0;516
6;Yehia;Scissors;-192.0;4440.0;-14592.0;-4528.0;-3671.0;-867.0;619
7;Yehia;Scissors;-1264.0;5088.0;-25536.0;-4544.0;-2246.0;-2486.0;722
8;Yehia;Scissors;-1920.0;6348.0;-32176.0;-4512.0;5318.0;3146.0;826
9;Yehia;Scissors;-2088.0;7916.0;-32428.0;-4512.0;24541.0;7931.0;929
10;Yehia;Scissors;-4524.0;5740.0;-13300.0;-4496.0;28409.0;8894.0;1033
11;Yehia;Scissors;-576.0;1128.0;9828.0;-4528.0;17139.0;5630.0;1136
12;Yehia;Scissors;4196.0;-6436.0;-6316.0;-4512.0;203.0;-7712.0;1238
13;Yehia;Scissors;3080.0;-7792.0;-15564.0;-4480.0;-1133.0;-2563.0;1342
14;Yehia;Scissors;1244.0;-7328.0;-16416.0;-4544.0;2401.0;-896.0;1445
