id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Assem;Scissors;3116.0;1300.0;17220.0;-4448.0;2389.0;-28.0;0
1;Assem;Scissors;3224.0;1200.0;17320.0;-4432.0;2387.0;302.0;104
2;Assem;Scissors;2860.0;1340.0;17572.0;-4400.0;2089.0;108.0;207
3;Assem;Scissors;3160.0;1516.0;16964.0;-4384.0;2190.0;61.0;311
4;Assem;Scissors;2996.0;1236.0;17796.0;-4416.0;1507.0;66.0;413
5;Assem;Scissors;4292.0;1356.0;17800.0;-4400.0;3763.0;-1967.0;516
6;Assem;Scissors;4232.0;1524.0;19864.0;-4432.0;5154.0;-1920.0;620
7;Assem;Scissors;3752.0;1788.0;20824.0;-4400.0;-220.0;-440.0;723
8;Assem;Scissors;6140.0;1260.0;18420.0;-4384.0;490.0;-1939.0;827
9;Assem;Scissors;5580.0;924.0;18312.0;-4416.0;-569.0;-2005.0;929
10;Assem;Scissors;4436.0;-224.0;19032.0;-4432.0;-23.0;-830.0;1032
11;Assem;Scissors;7732.0;616.0;14992.0;-4400.0;-1272.0;317.0;1136
12;Assem;Scissors;4308.0;-1068.0;14040.0;-4448.0;-743.0;828.0;1239
13;Assem;Scissors;5372.0;-1684.0;15568.0;-4400.0;830.0;801.0;1342
14;Assem;Scissors;4240.0;-2172.0;16920.0;-4432.0;2035.0;604.0;1445
15;Assem;Scissors;2280.0;-2524.0;15616.0;-4400.0;3121.0;-95.0;1549
16;Assem;Scissors;4172.0;-2096.0;16752.0;-4416.0;2540.0;138.0;1652
17;Assem;Scissors;5944.0;-2008.0;18168.0;-4400.0;2268.0;404.0;1755
