id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Yehia;Scissors;-1904.0;4008.0;-16288.0;-4496.0;373.0;652.0;0
1;Yehia;Scissors;-1220.0;4712.0;-12916.0;-4480.0;-286.0;236.0;103
2;Yehia;Scissors;-1344.0;4628.0;-16908.0;-4480.0;2966.0;-1014.0;207
3;Yehia;Scissors;-328.0;4876.0;-26724.0;-4496.0;5091.0;-6275.0;310
4;Yehia;Scissors;-4188.0;4688.0;-23560.0;-4496.0;8237.0;81.0;414
5;Yehia;Scissors;-416.0;3508.0;-19332.0;-4512.0;6303.0;2452.0;517
6;Yehia;Scissors;-400.0;4544.0;-19076.0;-4512.0;17668.0;3787.0;619
7;Yehia;Scissors;-3940.0;1576.0;-17904.0;-4528.0;21141.0;8055.0;723
8;Yehia;Scissors;-692.0;-1492.0;-9228.0;-4496.0;23620.0;1416.0;826
9;Yehia;Scissors;-1100.0;-6844.0;3712.0;-4496.0;11713.0;3793.0;930
10;Yehia;Scissors;1128.0;-10812.0;-4104.0;-4512.0;-57.0;-69.0;1033
11;Yehia;Scissors;1944.0;-11036.0;-10884.0;-4480.0;-3293.0;-409.0;1136
12;Yehia;Scissors;216.0;-10908.0;-13180.0;-4512.0;-813.0;-864.0;1239
13;Yehia;Scissors;208.0;-9800.0;-10012.0;-4496.0;1191.0;-977.0;1342
